RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,6625.0,6603.0,7754.0,8285.0,9088.0,9057.0,9358.0,9125.0,8553.0,8110.0,7289.0,6555.0,6048.0,6156.0,7388.0,8441.0,9433.0,9526.0,9652.0,9492.0,9221.0,8878.0,8094.0,7221.0,6529.0,6658.0,7086.0,6294.0,5990.0,6678.0,8546.0,9579.0,9794.0,10107.0,9518.0,8734.0,"","","","","","",""
394463,3,"Chicago, IL",Msa,IL,12923.0,13782.0,18004.0,21175.0,24002.0,23710.0,23084.0,21573.0,19418.0,17801.0,15499.0,13509.0,12515.0,13466.0,17712.0,21626.0,24560.0,24582.0,23317.0,21585.0,19806.0,18263.0,16296.0,14099.0,13596.0,15470.0,18783.0,18329.0,19156.0,21785.0,26704.0,28723.0,27186.0,25020.0,21582.0,18314.0,"","","","","","",""
394514,4,"Dallas-Fort Worth, TX",Msa,TX,6103.0,6013.0,6550.0,7238.0,8079.0,8404.0,8598.0,8329.0,7878.0,7188.0,6503.0,5863.0,5527.0,5742.0,6702.0,7806.0,8548.0,8762.0,8791.0,8566.0,8152.0,7536.0,6969.0,6439.0,6149.0,6494.0,7374.0,7296.0,7840.0,8617.0,10202.0,10617.0,10178.0,9529.0,8727.0,7954.0,7411.0,7176.0,7893.0,8756.0,9617.0,9848.0,9948.0
394692,6,"Houston, TX",Msa,TX,5649.0,5885.0,6859.0,7607.0,8429.0,8656.0,8771.0,8476.0,7665.0,7060.0,6282.0,5779.0,5618.0,6008.0,7168.0,8138.0,8827.0,9044.0,8940.0,8616.0,7989.0,7365.0,6731.0,6130.0,6016.0,6505.0,7354.0,7194.0,7811.0,8844.0,10233.0,10331.0,9727.0,9282.0,8594.0,7911.0,7577.0,7415.0,8464.0,9256.0,10311.0,10594.0,10735.0
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,9657.0,10049.0,11404.0,11774.0,12340.0,11861.0,11492.0,10952.0,10402.0,10242.0,9466.0,8703.0,8569.0,9751.0,12184.0,13855.0,14447.0,13868.0,13259.0,12706.0,12156.0,11916.0,11346.0,10687.0,10663.0,11874.0,12875.0,10906.0,9926.0,10874.0,13856.0,15063.0,15090.0,14885.0,14015.0,13179.0,"","","","","","",""
394347,9,"Atlanta, GA",Msa,GA,7246.0,7491.0,8953.0,9772.0,10649.0,10678.0,10739.0,10497.0,9773.0,9239.0,8154.0,7288.0,7042.0,7614.0,9415.0,10601.0,11651.0,11684.0,11420.0,10850.0,10248.0,9784.0,9085.0,8172.0,8016.0,8401.0,9548.0,9128.0,9686.0,10400.0,11808.0,12226.0,11770.0,11224.0,10247.0,9369.0,"","","","","","",""
394404,10,"Boston, MA",Msa,MA,2487.0,2346.0,2968.0,3686.0,4703.0,5244.0,5237.0,4584.0,3918.0,3762.0,3421.0,2887.0,2443.0,2422.0,3129.0,3959.0,4828.0,5176.0,4873.0,4356.0,3990.0,3975.0,3759.0,3069.0,2499.0,2501.0,3131.0,3084.0,3319.0,3794.0,4572.0,4761.0,4454.0,4596.0,4263.0,3623.0,"","","","","","",""
395025,13,"Riverside, CA",Msa,CA,4026.0,4089.0,4724.0,4938.0,5347.0,5265.0,5411.0,5256.0,5091.0,4837.0,4376.0,3846.0,3732.0,3841.0,4609.0,5145.0,5847.0,6029.0,6153.0,6047.0,5821.0,5648.0,5172.0,4705.0,4522.0,4904.0,5302.0,4846.0,4825.0,5401.0,6425.0,6646.0,6394.0,6358.0,5970.0,5526.0,4914.0,4824.0,5124.0,5306.0,5427.0,5418.0,5486.0
394976,14,"Phoenix, AZ",Msa,AZ,"","","","","","","","","","","","",3910.0,4465.0,5412.0,6146.0,6587.0,6499.0,6202.0,5882.0,5644.0,5437.0,5124.0,4762.0,4789.0,5168.0,5666.0,5374.0,5364.0,5673.0,6205.0,6297.0,6304.0,6503.0,6407.0,6026.0,5680.0,5707.0,6106.0,6377.0,6529.0,6466.0,6373.0
394865,16,"Minneapolis-St Paul, MN",Msa,MN,1507.0,1388.0,1614.0,1818.0,2197.0,2372.0,2574.0,2510.0,2387.0,2289.0,2068.0,1785.0,1527.0,1585.0,1978.0,2582.0,3179.0,3623.0,3776.0,3724.0,3496.0,3293.0,2903.0,2526.0,2148.0,2151.0,2601.0,2880.0,3174.0,3444.0,3899.0,4265.0,4264.0,4163.0,3644.0,3023.0,2482.0,2418.0,2938.0,3634.0,4383.0,4776.0,4827.0
395056,17,"San Diego, CA",Msa,CA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4008.0,3986.0,3883.0,3594.0,3226.0,2926.0,2860.0,3206.0,3471.0,3760.0,3891.0,3989.0
395121,18,"St. Louis, MO",Msa,MO,2649.0,2682.0,3265.0,3748.0,4223.0,4285.0,4297.0,4173.0,3853.0,3604.0,3193.0,2869.0,2731.0,2798.0,3435.0,3924.0,4402.0,4453.0,4367.0,4167.0,3917.0,3656.0,3328.0,2909.0,2743.0,2878.0,3402.0,3491.0,3866.0,4164.0,4659.0,4781.0,4664.0,4571.0,4164.0,3670.0,"","","","","","",""
394358,20,"Baltimore, MD",Msa,MD,"","","","","","","","","",3089.0,2651.0,2412.0,2213.0,2252.0,2768.0,3285.0,3731.0,3764.0,3618.0,3411.0,3251.0,3139.0,2924.0,2593.0,2417.0,2543.0,2998.0,2983.0,3164.0,3346.0,3785.0,3762.0,3859.0,4014.0,3986.0,3508.0,3138.0,3013.0,3438.0,3773.0,4326.0,4465.0,4533.0
394530,21,"Denver, CO",Msa,CO,3477.0,3423.0,4056.0,4534.0,5077.0,5402.0,5514.0,5378.0,4892.0,4551.0,4073.0,3665.0,3462.0,3631.0,4373.0,5082.0,5800.0,6039.0,5910.0,5634.0,5351.0,5112.0,4619.0,3926.0,3588.0,3575.0,4167.0,3872.0,4591.0,5284.0,6418.0,6565.0,6248.0,5956.0,5170.0,4245.0,"","","","","","",""
394998,23,"Portland, OR",Msa,OR,2659.0,2596.0,2998.0,3203.0,3627.0,3844.0,4049.0,3938.0,3663.0,3418.0,3005.0,2604.0,2315.0,2330.0,2773.0,3222.0,3689.0,3867.0,3919.0,3815.0,3641.0,3388.0,3054.0,2591.0,2407.0,2474.0,2913.0,2869.0,3191.0,3553.0,4207.0,4461.0,4363.0,4225.0,3767.0,3257.0,"","","","","","",""
394458,24,"Charlotte, NC",Msa,NC,3059.0,3198.0,3823.0,4460.0,5065.0,5389.0,5515.0,5378.0,4749.0,4293.0,3752.0,3414.0,3304.0,3520.0,4389.0,5025.0,5601.0,5747.0,5516.0,5093.0,4579.0,4280.0,3810.0,3259.0,3086.0,3233.0,3742.0,3588.0,3991.0,4236.0,4653.0,4511.0,4321.0,4176.0,3791.0,3223.0,"","","","","","",""
395045,25,"Sacramento, CA",Msa,CA,2294.0,2245.0,2580.0,2853.0,3259.0,3363.0,3462.0,3369.0,3112.0,2961.0,2640.0,2373.0,2158.0,2186.0,2577.0,2965.0,3369.0,3519.0,3549.0,3434.0,3272.0,3066.0,2752.0,2391.0,2205.0,2277.0,2499.0,2399.0,2570.0,3031.0,3684.0,3939.0,3842.0,3695.0,3344.0,2890.0,"","","","","","",""
395055,26,"San Antonio, TX",Msa,TX,"","","","","","","","","","","","","","","","",3396.0,3529.0,3428.0,3227.0,3166.0,3093.0,2947.0,2716.0,2635.0,2773.0,3172.0,3208.0,3535.0,3908.0,4550.0,4672.0,4494.0,4298.0,4056.0,3793.0,3589.0,3151.0,3216.0,3262.0,3738.0,3838.0,3885.0
394466,28,"Cincinnati, OH",Msa,OH,1647.0,1818.0,2235.0,2479.0,2759.0,2823.0,2980.0,2883.0,2687.0,2470.0,2186.0,1916.0,1807.0,1948.0,2422.0,2803.0,3089.0,3205.0,3205.0,3102.0,2955.0,2759.0,2508.0,2124.0,2041.0,2104.0,2441.0,2456.0,2703.0,2917.0,3204.0,3257.0,3178.0,3118.0,2865.0,2499.0,2241.0,2068.0,2380.0,2575.0,2964.0,3083.0,3184.0
394475,29,"Cleveland, OH",Msa,OH,2683.0,2586.0,3006.0,3478.0,4086.0,4243.0,4455.0,4287.0,4046.0,3760.0,3407.0,3071.0,2675.0,2602.0,3034.0,3701.0,4242.0,4481.0,4469.0,4388.0,4167.0,3962.0,3612.0,3449.0,3308.0,3478.0,3852.0,3920.0,4285.0,4600.0,5188.0,5503.0,5936.0,5968.0,5560.0,4560.0,3958.0,3258.0,3001.0,2745.0,3025.0,3199.0,3326.0
394775,31,"Las Vegas, NV",Msa,NV,"","","","","","","",6063.0,4738.0,4273.0,3554.0,2918.0,2857.0,3007.0,3568.0,4029.0,4424.0,4514.0,4548.0,4512.0,4367.0,4201.0,3909.0,3601.0,3636.0,3903.0,4177.0,3680.0,3449.0,3701.0,4388.0,4732.0,4671.0,4539.0,4172.0,3977.0,"","","","","","",""
